,댓글,출처
15003,"좋습니다 이게 혁신이고 상생입니까
문재인대통령을 지지한 1인으로 현재는 너무큰 실망감을 감출수없습니다
이제는 노무현대통령까지 원망이 되는군요 이게바로 문재인효과인가 봅니다
제가 이토록 싫은이유요 제가 드니까요 이렇게 삶이 들었던 적이 없었으니까요
지금이순간 대한민국에 태어난것이 대한민국 국민인것이 원망스럽습니다
그많은 정치자금 그많은 세금으로 나라를 이꼴로만드는것이 혁신이고 상생입니까 세종대왕이 비가와도 비가오지 않아도 내탓이라 일렀습니다
열심 일한 1인의 자영업자로 법도 나라도 아무것도 날지켜주지않았습니다
이게 현실입니다
노블레스 오블리주 의 정신은 1도 없는 현 정치인들 마치 서민곁인척하며 국민들을 거지로 알고 거지로 만드는 현정부에 정말 진저리납니다
차라리 이런 액션은 이제 그만하여주셨으면 합니다
언론의 통제가 아닌 차라리 언론에서 그토록말하던 국민과의 소통을 해주십시요
무슨 광화문광장에 집무실입니까 그토록 말이 쉬웠고 국민들이 우스웠습니까 그리고 어떠한 지원도 열심 일한사람은 자격이 되지않는 놀고 앉아있는자들에게 떠먹여주는 거지들의 표를 구걸하는 파란색 이제는 정말 보고싶지않고 구역질이 납니다
제발 초심을 잃지말으시고 이제라도 정말 양심을 속이지말고 하늘에 부끄럼없는 정치를 하시길 바랍니다
정말로 국민을 위한 노력하는 대한민국을 만들어주시기 바랍니다
능력이 안되시면 인정이아닌 실력자를 뽑으시면 됩니다 제발 박근혜대통령보다 못하단소리듣지않게 해주세요 제발 부탁드립니다",./data\문재인.csv
15005,포스코에 관련된 광양 하청업체도 관심을가져주세요,./data\문재인.csv
15006,이거 대통령님 인스타 맞나요 베트남인 남재준씨 버그판 인가요 간이 쳐 부으셨군요,./data\문재인.csv
15007,3천만 팔로우 대기,./data\문재인.csv
15008,혁신대한민국 공산화 하는게 혁신인가요,./data\문재인.csv
15009,그냥 북한가서 살아라 ㅅㅂ ㅈ병신 문통 섹희색희야,./data\문재인.csv
15011,지옥행 열차 출발햏다 올라타개쉑꺄,./data\문재인.csv
15012,대통령님 내세요 언제나 응원하며 지지합니다,./data\문재인.csv
15013,혁신은 지랄ㅋㅋ,./data\문재인.csv
15014,Deus abenoe a Coria um Abrao a todos vocs,./data\문재인.csv
15016,재앙아 황산으로 샤워하고 새사람 되거락,./data\문재인.csv
15018,혁신 같은 소리 하네 공산주의 말투 딱 티나네,./data\문재인.csv
15019,뒤에서 지지합니다,./data\문재인.csv
15020,내세요 흔들리지마시고 직진해주세요,./data\문재인.csv
15021,대통령님 지지합니다,./data\문재인.csv
15022,기업가도 아닌데 있는거나 돌아보지 뭔 혁신이예요 혁신은 커녕있는 사업도 없앴으면서 국내 중공업 회사들을 위해 뭐라도 해주세요 원전때문에 회사 망하게 하고 일자리 정책에 돈갖다 퍼붓지 말고 그냥 원상복구 시켜주시고 아무것도 하지 말아주세요,./data\문재인.csv
15023,너나 우한폐렴과 상생해랏 공산주의개씝쇄기,./data\문재인.csv
15024,우한폐렴 직수입해 만명 넘는 국민들 감염시키게 하고 100명 넘게 죽게만드는게 혁신이고 상생이냐 문폐렴 쇼대가라,./data\문재인.csv
15025,상생 상생 상생이라 했나요 지금,./data\문재인.csv
15026,내세요 다 잘되리라 믿습니다경북대구에서 많이 나와서 죄송합니다,./data\문재인.csv
15027,응원합니다그리고 감사합니다,./data\문재인.csv
15028,대통령님 사랑합니다 고맙습니다,./data\문재인.csv
15029,고생이 넘넘 많으시네요 지나고나면 알아주겠지요 내세요,./data\문재인.csv
15030,이제 문재인 그만하고 노무현합시다,./data\문재인.csv
15031,사랑합니다 감사합니다,./data\문재인.csv
15032,"기축 통화국인 스위스 캐나다와 통화 스와프 협정을 체결했습니다
그럼으로써 금융 안정성이 굉장 제고됐고요외환보유고 사상최고치 기록
국가부도위험률은 2007년 금융위기 이후 최저치 기록
국내 은행 부도 위험률 사상 최고치 기록했습니다
이는 미국 일본보다 낮습니다신설법인수 사상 최고치 기록했고
고용률 역시 사상 최고치 기록했습니다역대 그 어느 정부도 하지 못했던
미사일 탄두중량을 해제했고
미국과 북한을 중재자로서 대화하도록 연결시켜줬습니다지난 정부시절 70위권이었던 언론 자유지수 30계단 이상 상승했습니다
전정부 시절 조선업 세계 수주율 10퍼센트 대에서 현재 40프로 대로 세계 1위 자리를 회복했고요치매국가 책임제 시행하고 있습니다
뿐만 아니라 많은 저소득층이 문재인 케어로 의료비 혜택을 받고 있습니다그리고 최근 국가신용등급 일본 중국보다 높은 AA 평가를 받았습니다",./data\문재인.csv
15033,나라를 거짓으로 만들고 있네요 손을 가슴에 올리고 사세요,./data\문재인.csv
15034,글씨체도 존멋,./data\문재인.csv
15035,매출이 50만원도 안돼요,./data\문재인.csv
15036,다들 드시겠지요 국민 모두 내세요 모두 잘될게예요 대통령님 내세요,./data\문재인.csv
15039,문재인 대통령님이 혁신이라 하시니 웃음이 떠나지 않네요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 지나가던 개도 웃겠습니다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,./data\문재인.csv
15040,미안하다 고맙다,./data\문재인.csv
15042,사랑 합니당 홧팅 하세요,./data\문재인.csv
15043,무슨 혁신 정신 못 차리지,./data\문재인.csv
15044,Free Park Geunhye,./data\문재인.csv
15045,뭐지 시체썩는 냄새,./data\문재인.csv
15046,재앙아 넌 대구 안가니 왜 코로나 옮을까 무서워 그럼 걸려 걸려서 너가 마지막 감염자가 되는거야 읍압병동도 한번 경험해보고 바로 화장터로 가는거지 그게 네 심판이야,./data\문재인.csv
15047,니가 혁신을 막고 있어,./data\문재인.csv
15049,여론 조작하지 마라이번선거북한이 선거에 개입해서 감놔라 배놔라하는데 그래봤자 도움이 안된다고 정은이에게 전해줘,./data\문재인.csv
15050,혁신과 혁명은 허경영황제님 같은 분만 할수있는거 아닌가요 허경영허경영허경영허경영허경영허경영허경영허경영허경영황제 허경영허경영,./data\문재인.csv
15051,문대통령님 존경하고 사랑합니다내세요,./data\문재인.csv
15052,상생은 무슨 다 같이 죽게 생겼구만,./data\문재인.csv
15053,항상 든든합니다,./data\문재인.csv
15054,대통령님 늘 응원합니다 그리고 늘 감사합니다 건강하세요,./data\문재인.csv
15055,살잇마 c8끼,./data\문재인.csv
15056,심지어 저것도 2220년이라고 썼다가 2020년이라고 고치기엔 좀 쫄려나본지 새로 쓴거라고 하던데,./data\문재인.csv
15057,세월호때는 그 난리를 치더니 코로나 안일한 대비는 아주 조용역시 민주당 클라쮸,./data\문재인.csv
15058,경제 신경 좀 써주세요 30대 40대 일자리 창출은 언제쯤,./data\문재인.csv
15059,부동산 대책 시급합니다,./data\문재인.csv
15060,잘사는나라 ㅋㅋㅋㅋㅋㅋㅋ 기업도 자영업도 다 망해가는데 무슨ㅋㅋㅋ 하이튼 맨날 말만잘하셔ㅋㅋㅋㅋㅋ,./data\문재인.csv
15061,대구나가세요 제발 왜 대구는 못가고잇을까 ㅋㅋㅋㅋㅋ,./data\문재인.csv
15064,상생 ㅋㅋㅋㅋ어디로 갔나요 ㅋㅋㅋㅋㅋ상생이 아니고 문잰대통령님께서는 사실 상사를 원하셨던가 봉가,./data\문재인.csv
15065,중국인 입국금지하고 눈치밥쫄려서 바로풀어버린놈,./data\문재인.csv
15066,문재인 대통령님 너무 감사합니다 대통령님 덕분에 이번 코로나 사태에 정말 한번도 경험 하지 못한 색다른 경험을 하고 있는 국민입니다 마스크 대란 때문에 사람들한테 욕도 얻어 먹고요 정신적인 트라우마까지 생기고 있습니다 아주 재밌는 나라 경험 잘하고 있습니다,./data\문재인.csv
15067,이니정부 정말 든든합니다,./data\문재인.csv
15069,혁신 이 무슨 뜻인지 아세요,./data\문재인.csv
15071,대통령님 내세요,./data\문재인.csv
15073,명필이네요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,./data\문재인.csv
15074,탄핵청원글이 한아이피 매크로다 그럼 탄핵반대청원도 매크로에요,./data\문재인.csv
15075,중국입국 맡든틀리든 새는구멍 1프로라도 차단시키는게 국민살리는거아님 국민이 그걸원한다고 안들려,./data\문재인.csv
15076,이게 나라냐 좆같다,./data\문재인.csv
15077,너무 안쓰럽씁니다모든 국민들과 지금 코로나 이사태가 빨리 회복될수잇끼를대한민국 국민으로써 모두내시라고 응원합니다 대통령님도 내세요,./data\문재인.csv
15078,ㅈㄹ하네 ㅂㅅ,./data\문재인.csv
15079,혁신 간첩질이나 하지마쇼,./data\문재인.csv
15080,혁신적이게 나라 망치는중,./data\문재인.csv
15081,저능아 저능아 저능아 문재인,./data\문재인.csv
15082,혁신을 ㅈㄹ을하세요 문재인너 없는게 혁신이겟다,./data\문재인.csv
15083,탄핵 파면 징역 아님,./data\문재인.csv
15084,그냥 다 몰살,./data\문재인.csv
15085,무능 무능 무능,./data\문재인.csv
15088,2020년 응원합니다 대통령님 사랑합니다,./data\문재인.csv
15089,능력이 안되면 내려와라 이기회에 한국 정치가 얼마나 개쓰레기 같은지 다 까발려진다 정치한답시고 앉아있는너네들이 나라 망친다,./data\문재인.csv
15090,내세요좋은 댓글들만보시길 바랍니다,./data\문재인.csv
15091,사랑하고 존경합니다,./data\문재인.csv
15092,코로나19로 고생하시는분들 빨리 치료 되시고 건강해지시길 간절 기도합니다,./data\문재인.csv
15093,죄인아 국가해체하는 것도 모자라 우한괴질 수입해와 국민들 죽이냐 문로나 중북 종놈새키,./data\문재인.csv
15094,멀쩡 잘 있는 자유민주주의 바꿀생각 하지 마시고 떠나세요 중국으로,./data\문재인.csv
15095,ㅈㅁ ㅈㅁ ㅈㅁ 그리고 ㅋㄹㄴ,./data\문재인.csv
15096,대통령님 존경합니다,./data\문재인.csv
15097,코로나 코로나 코로나 그리고 매국,./data\문재인.csv
15098,Z1랄,./data\문재인.csv
15099,"대구 우한폐렴대깨문아웃 신천지 코로나 문폐렴 문재인폐렴 자유 중국인입국금지 문재앙문재인처형 문재인사형 주사파척결 민주당빼고 대구내자 세월호 개헌반대 권영진아웃 자유 중국아웃 북폭찬성
FREEDOM IS NOT FREE",./data\문재인.csv
15100,"지속적인 중국인 입국에도 불구하고 가장 많이 가는 서울에서 조차 중국인 확진자가 안나옴 그리고 우리나라 국민이 두배 더 많이 입국하고 있어서 중국입국금지는 실효가 없고 국민만 피해본다고 발표한것 참고로 후베이성은 봉쇄라 입국자0명
중국입국전면금지를 주장하는 사람이자 근거로 언급되고 있는 의협회 최대집 대한의사협회장은 이미 무고한 박근혜를 석방하라며 시위한 유명 극우활동가이며 인턴 레지던트 과정없이 의사고시패스한 일반의로 전문의 자격증도 없음
경상북도 공무원 77명이 신천지로 밝혀지고 신천지 계정 팔로우하던 신천지 본부가 있는과천시 공식트윗계정에서 문재인 탄핵청원 글 올렸는데 해킹이라는 둥 국민을 바보취급 하는중
11일 일자로 자유한국당에서 페이스북 인사이트 언론 관련인 등 총선인재로 영입하고 페이스북에 가짜뉴스 짜집기 제목과 선동글 댓글부대 난리남 특 10대들이 많이 혹하는 분위기
300만장 정부지원 가짜뉴스 김정숙여사 고급마스크 착용 가짜뉴스 조선족 전파설 가짜뉴스 시진핑마스크 벗은거 화상통화에 우한 간적도 없음 추가 확진자 0명까지 가던 상황에 짜파게티 점심식사 후 오후 5시에나 속보로 사망자 뜨고 검사거부한 31번 사이비로 이 지역확산 대난리사망자는 대구에만 있고 확진자는 어째서 대구쪽에 몰려있을까 오늘자 과천시 신천지 740명 유증상 타국가에사 560대에 분포가 많은방면 우리나라는 20대가 기하급수적으로 많아서 특정종교집단에서 유래된 비정형 감염패턴 이래도 중국인이 대구랑 과천에 갔다고 할까요
탄핵청원글조차 한 IP에서 다중클릭 매크로 돌린거 들통났는데 미통당 등 그 청원자 숫자들어가며 국민의 뜻이라고 언급 뻔뻔의 극치
이럴 때 신천지 탓하지말아라 정부탓이다 하는사람들 누군지 잘 봐두셔야 할것 같습니다 팩트체크하면서 뉴스보는것도 지쳐갑니다 제발 24만 사이비신도 박근혜를 대통령에 올리기까지 뿌리깊게 퍼져있던 매국세력들에게 속지맙시다 민주주의는 국민이 제대로 서있지않으면 지켜질수 없습니다60억 중국에 지원한다는 글들이 동아일보 인사이트11일자로 자유한국당이 페이스북 인사이트 언론 관련인들을 총선인재로 영입함 위주로 퍼지고 있습니다제가 알기로는 60억원은 한참 중국에서 코로나가 퍼질 한달 전에 할당된 지원예산이었고 마스크는 대부분이 민단단체가 전달한거며 라텍스장갑은 민간인보다 의료진들 위주로 사용되고 있어서 우리나라에 품귀현상이 일어나지도 않은 물품이고 중국에 지원물품으로 알고있는데그 동아일도 중앙일보 인사이트 글을보면 우리나라에서 가장 피크치고있는 27일에 중국에 60억원과 마스크 라텍스장갑을 퍼다주는 것처럼 기사가 올라왔고 선동꾼들이 이 기사글을 퍼다가 맘카페 등 영향력이 큰 곳에 퍼나르고 있는걸로 포착됩니다 이 기사들에 대해 논란을 잠재울 필요가 시급해 보입니다 ㅠㅠ이시국 감염병과 싸우느라 수고하시지만 30만 사이비 종교를 건들인만큼 이런 추가적인 정정기사 허위기사 강력처벌도 시급해보입니다",./data\문재인.csv
15101,재앙이 개씌방세,./data\문재인.csv
15102,맨날 기원만 해라,./data\문재인.csv
