,댓글,출처
75304,그건 아니지 새끼야문재앙덕에 개머중까지 재평가받고있는 수준으로 비교불가능한 범접불가 똥쓰레기가 문재앙임개대중 북한산소호흡기 꼽아주고 핵장착시켜주기 국정원팔다리자르고 휴민트까서 숙청시키게만듦 공뭔 홍어밭만듦하지만 국내경제를 고의적으로 박살내거나 잘나가는 기반들 부수거나 기업총수 잡아넣거나 임기내내 정치보복하거나이딴짓 안했음일본문화개방하자며 총대맨것도 개대중임99 쓰레기부분 있으면 그래도 1은 건질거 있었지뇌물현도 초반엔 지 대통령 만들어준 집단들 니즈채워주느라 좆같아도 참고 하다가 좌우 구분없이 양쪽으로 대립각 세우면서 스스로 무너짐 그래도 양심한조각 이라는 부분으로 인간미는 있는 새끼였지일베자체가 전성기때부터 노짱합성해왔는데 뒤진새끼 희화화해서 웃는게 우상화좌파들이 박정희 박근혜얼굴을 아이돌한테 합성시키면서 쪼갠다면 그게 우상화일까 조롱일까어느쪽에 더 가까 운지 는 초딩들도알겠네,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75306,봉하마을 씹 인싸 ㅇㅂ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75307,좆간지노 이기,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75308,노무쿤 3d 컨셉으로 부활하노요새 노네상스의 여명이 어슴푸레 느껴진다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75309,Jump up to the top owl rock,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75310,코 하나만으로 베려놓네ㅡㅡ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75312,노짱은 못하는게 없노,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75315,Rho Monster,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75316,오늘 하루중에 처음으로 웃었다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75317,다이노마이트 ㅇㅂ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75318,이번 인생은 노짱을 절대 잊고 살수 없을것같다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75320,노무현이 하니깐 왜이렇게 모든 동작이 찐따같냐 ㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75321,사실 저게 원본이라능,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75322,퀄리티 ㄷ ㄷ ㄷ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75323,아미들 집단 경끼 일으키겠노 ㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75324,아미네 가서 이거 함 올려봐야 겠네 ㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75327,"이거보니까진짜 확신이든다
노무현은 살아있다 ㅠㅠ 계속살아 계신다 ㅠㅠ",./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75328,이런 미친 고퀄을 봤나,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75329,퀄보소 ㅋㅋ 노래까지 있으면 대박이겠다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75330,이거 만들려고 노가다 했을생각하니까 개웃기노 ㅋㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75331,와 얘 천재다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75332,어플이 자동으로 해준거야,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75333,합성에 감탄한건 오랜만이네 ㅇㅂ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75334,ㅋㅋㅋㅋㅋㅋㅋㅋ씨ㅏㄹ ㅋㅋㅋㅋㅋㅋㅋㅋ발ㅋㅋㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75335,조규찬 닮았노ㅎ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75336,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ와 시바 이게 일베짘ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75337,원본 ㅇㅂ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75338,노정국 ㅇㅂ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75339,이런 건 뭘로 만듦,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75340,짤에 어플이름 있자늠얼굴 사진 하나만 넣으면 저렇게 자동으로 합성해줌헐크 캡틴아메리카 유명인 등등 많더라ㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75342,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75343,ㅋㅋㅋㅋㅋㅋㅋㅋ 잘치네 개새낔ㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75344,ㅋㅋㅋ 이거 KBS 9시 뉴스 나올거 같은데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75345,아니 퀄리티 뭔데 ㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75347,뇔보드차트 1위 ㅇㅂ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75348,뇌물현 ㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75349,미쳤나 시발롬앜ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75350,일베전성기 지나서 유입된 우파할배들 노무현 존나 싫어하네 ㅋㅋㅋㅋ노짱 경제외교 씹창내고 NLL포기발언같은거 포함해서 무능하고 무식한 좌빨새끼 맞긴한데 문재앙만큼 기계수준의 짱개꼬봉은 아니었음일단 문재앙이 비교대상이 되기 시작하면 이 모든일의 원흉인 개대중새끼마저 재평가 받을만큼 문재앙은 그냥 어나더클래스임노짱최후 운지두부박살 이전에 탄핵정국이 열렸었고자기가 대통령할수있게 만들어준 세력들하고도 반목할정도로 인간미는 있는 새끼였음그덕에 이게다노무현때문이다 거리면서 좌우합작으로 까였었고뇌물사건 터질때쯤엔 같은편 아무도 안남음정확 자신이 뭘잘못했는지는 몰라도 무언가 잘못됐다는 직감은 가졌던 새끼라는거임사진도 옴팡지게 찍고댕긴거 보면 뇌가 순수한 또라이였음뒤지고나서 시체팔이하고 미화시키는 좌빨쓰레기들이 문재인 거지인간자체의 익살스러운 표정들과 제스쳐 수많은 합성짤들의 소스가된 다양한 배경의 사진들 팩트를 떠나 간지나는 연설들 등등 초반에는 진짜 까고 조롱하고 희화화 목적으로만 능욕하던 일게이들에게 지금와서는 일베의 상징이자 전성기때의 추억으로 자리잡아버림,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75351,노짱은 살아있다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75352,마 마 빌보드 매끼나라 고마,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75355,ㅆㅂ ㅋㅋㅋㅋㅋㅋ ㅇㅂ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75356,재능낭비 개오지노 ㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75357,진짜 좆같이생겼다 시발ㅋㅋㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75358,컨셉은 좋은데 씨발 토할것 같아 노무쿤,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75360,와 노RM 보소,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75361,노무현은 못하는게 없노 이기,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75362,아놔 ㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75363,d원본 어디 있음,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75364,노잼 ㅁㅈㅎ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75366,노무혀니의 분열,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75368,ㅅㅂ ㅈㄴ조화로워서 역겹노,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75371,왐마 성님,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75373,진짜 개시발 애미뒤진새끼 저러니까 노숙자로살지 저런새끼는 도와줄가치가없는대 ㄹㅇ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75374,아주머니가 노무 마음씨가 고우시노 저런 인간쓰레기거지새끼한테도 정을 베풀다니,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75375,누가보면 매달 70억이라도 주는줄 알겠네그렇게해도 100년해봤자 1조도안됨푼돈은 푼돈일뿐,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75377,내스타일이다 누구냐,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75378,와 씨,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75379,뭐냐 이거 ㄷㄷ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75382,한국놈들은 저래서 잘해주면 안돼 ㅋㅋㅋ 센징이 DNA어디 가겠노,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75383,ㅈㅈㅂ이 계속 되면 ㅇㅂ를 쳐먹는 좆같은 싸이트 ㅁㅈㅎ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75384,아줌마가 식당에 글귀보니까 교회다니네교회다니는 애들이 좀 호구같은 면이 있음,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75386,나도 요식업하고 싶다요리는 쉬울것같음,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75387,몸상하고 정신상함하지마 차라리 노가다를해,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75388,정품 조선인ㅇㅂ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75389,징징댈거없이 그냥 안주면된다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75390,안주면 불 지를 새끼임엮인거 자체가 실수지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75391,방송나간게 구조신호였누ㅠㅠ방송국은 그것도 못알아채고 훈훈한줄로만 아노,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75392,진짜 ㄹㅇ 이거지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75393,헬잘알 ㅇㅂ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75394,안주면 다음날 출근하니 가게 잿더미 맹꽁아,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75396,가난하고없는 사람들이라고 다 착한가 언더도그마,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75397,사스가 조선인이 조선했다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75398,마지막은 어케되노,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75399,중단하면 보복할까봐 계속 주네,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75400,얼마나 무서울까,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75401,리얼 우리엄마 가게였으면 노숙자 뺨존나 때렸다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75402,저거 4인분 포장해가서 안주로 술 마실거다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75403,가난한 거지새끼들이라고 다 착한건 아님가난한 인간 89할은 개거지 씹새끼들이고나머지 12할은 흥부 같은 사람들임,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75404,12할에 속함,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75405,나도 안그러고 싶은데 그런 사람들이 많이 보임,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75406,허어 게이야 여기서만 이리 말하지만약 가난한 사람이 길물어보거나곤란한 상황 닥쳤을땐 도와 주기도 했다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75407,오뎅국물에 락스 한방울씩 타주지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75410,노숙자가 짱깨 내지는 좃선족 같은데,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75411,순간포착에 나왔던 것,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75412,씨발 사회에 도움도 안되는 쓰레기한테 뭘 저리 퍼주노 떡볶이 대신 7번 아이언으로 두부 외상 선물해주고 싶노,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75413,저런 노숙자는 인간 쓰레기의 표본이지고마운것도 모르고 행패 부리거나 무례하기 그지 없는 인간류산채로 잡아서 생체 실험 용도로 사용해야함죽어서라도 국익에 도움이 될 수 있게,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75414,저런 새끼한테 뭐라하면 칼빵하고 무시당해서 죽였다 이지랄 ㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75416,정신 질환자 겠지 정상적인 인간이면 아무리 노숙자라도 고마운 표시 한번 안할까,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75417,성실한 ㅍㅌㅊ만 되어도 삶의질은 안좋다만 애매한 서민으로 살수도 있는데 좀비화 되어서 남한데 피해만 주다니,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75418,그사람은 안하는게 대체 뭐야,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75419,딱 문재인 대깨문같은 인간이지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75420,시발 존나좆같네 병신같은 못배운틀딱새끼,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75421,역시 헬조선에서 착해져서는 안돼,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75422,저러고 안 주면 칼빵 맞는다 ㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75423,멀쩡해보여도 정신 질환자들 많아 저사람이 정상일거라고 생각하지마라 정신질환자라고 생각하면 저런 행동들이 이해가 갈거임,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
