,댓글,출처
61238,갑자기 av배우 옹호하면서 풀발하네 이새끼는 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ이런 새끼특 여자 못사겨봐서 나이쳐먹고 성매매 뒤지게 함 ㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61239,국대를 하던 뭘하던 av배우돼서 몸팔았다는게 핵심주제인데 븅신새끼 사고 자체가 그냥 답이없네좆돌대가리 빵심부름하는 개병신새끼,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61240,근데 맞는말 아니노 쟨 몸팔았다쳐줘도 넌 팔고싶어도 못파는데 넌 안파는게 아니라 못파는거 쟤보다 나은거 뭐 있음,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61241,맞다고 생각을 하는것부터가 니가 병신이라는거야 니애미도 병신이고 니애비도 병신이고 니네형도 병신이고 니네누나도 병신이고 니네동생도 병신이고 니네할아버지도 병신이고 니네할머니도 병신이고 그래서 니가 병신인거야 알겠냐 이 병신아,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61242,성매매충새끼 풀발했네 븅신년 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ지가 항상 사먹는년 생각나서 좆나 빡치셨나보네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ그년이 서비스멘트 몇번해주면 좋다고 선물공세할 븅신새끼 여기있네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61243,니말이 맞으면 바깥에서도 그렇게 잘 떠들고 다녀라 병신 성매매충 새끼야 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ지편들어주는놈 하나도 없으면 그때가서 깨닫겠지 븅신성매매충 인생패배자 씹찐따모쏠년 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61244,못하는거를 안한다고 하는것부터가 제정신인 대가리는 아니라는걸 확실하게 느꼈다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ에라이 개병신아 요즘 초중딩도 니같은 병신은 개무시한다 성매매충새꺄 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61245,Av배우인데 과거에 배구했던 애들 중에코다마 레나인가 배구는 프로급은 아닌데관계 가지는 건 프로급인진짜 어마무시하게 잘하는 애 있던데기승위가 정말 빨아들이는 것 같더라키도 168정도로 딱 맛있어보이고,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61246,돼지같은년 존나귀여움 키도크고 귀여움,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61247,그냥 배구하라해라,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61248,저 얼굴에 av찍게 해주네대단하다 ㄹㅇ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61249,외모는 부차적인거고국대까지한 유명한 스포츠스타를 av에서 볼수있다는거자체가존나 꼴리는거다 꼴알못새꺄,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61250,국대까지한건 알겠는데박지성이 맨유주전까지 했다고 박지성 포르노가 보고 싶냐ㅈㄴ 못해도 이쁘던 선수가 av찍는것도 아니고 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ전혀 관심없어 그럼 추미애가 av찍어도 꼴리냐 법무부 장관까지 했던 여자를 av에서 볼 수 있다고 생각해서말 좆도 말도안되는 소리를 당당하게 하네,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61251,저분은 걍 평범녀정도고 박지성으로 비유하는건 아니지 병신아애초에 남녀의 성욕매커니즘도 다르고 ㅅㅌㅊ녀 야동 한작품만 보는거보단 ㅍㅌㅊ녀 10작품보는게 더나음그리고 운동선수만의 탄탄한 몸매가 있잔아일반인들은 흉내낼수없는 ㅇㅇ취향은 뭐 각자 천지차이로 다르니깐 걍 대충 이해하고 넘어가라,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61252,응 니가 짐 ㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61253,그니깐 니 좆같은 변태기질을 왜 남한테 꼴알못이라고 지랄을하냐,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61254,나만의 좆같은 변태기질이 아니라 그런 취향을가진사람들이 많고수요가 많으니깐 저런사람들 돈엄청주면서 데뷔시키는거임첫댓글에 니가 말했잔아 저런게 av 나오네니가 가진 의문을 알아듣게 설명해준거다저 설명 그이상부터는 취향에대한 이해도의문제기때문에 이해할수없는부분이니 알아서 넘기란거고,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61255,저거보다 더 빻은년들도 찍는데 뭘,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61256,글쎄 저정도 빻은년은 또 첨인거 같은데,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61259,조선인한테 애널까지 개통된여자랑 결혼을 어떻게하냐 시발,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61260,난 육상선수가 좋더라,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61261,고예림 조송화 강소휘 이소영,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61263,오디서 따운 받노,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61264,폰헙에 두개 있네,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61265,게이야 ㅠㅠ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61267,서로서로 돕고사는 사회 아니겠노,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61269,내키 184인데키큰여자 좋은데어직 떡쳐본적없음떡감구리다는데 사실이냐168172사이ㅡ정도내가 키큰데 상관없지않냐,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61270,구라임 내가 174고 만난 년들중 반정도 170정도 되는 년들이였는데 괜찮았음,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61271,키큰애들이 구멍이 좀 큰 경우가 있음 확률적으로 키큰여자가 구멍이 큰 경우가 많음 그래도 키큰여자가 시각적으로 만족도가 좋아서 나는 키작녀보다 키큰녀가 떡감 만족도가 좋더라,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61272,아 존못인데 꼴리네진정한 꼴잘알들은이런 배덕감은 못참지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61273,응디가 푸짐하고 건강미가 느껴져서 그런거,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61274,선수출신이라 면상은 기대할게 못 되네,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61275,불가능은 없다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61276,암만 돈이 필요해도 국대까지 할 정돈데 av를 찍냐 아미 지금쯤 엄청 흑역사로 생각을 할듯,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61277,씨발년 응딩이 탄탄해보이노,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61279,대걸레 창년이랑 결혼하는 남자가있네ㄷㄷ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61280,결혼해서 애도 낳고 평범하게 산다는게 더 충격이네 ㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61281,스시년들 대부분 창녀 마인드가 있음,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61282,어떻게 av 출연한 여자랑 결혼을 할 생각을 하지 ㅅㅂ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61283,열도 방숭이새끼들은 사람이 아닌듯 ㄷㄷㄷ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61284,은근 많다스노보드 선수도 있고,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61285,운동 선수 출신이면 광석이 형도 들었겠노 ㄷㄷㄷㄷㄷㄷ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61286,광석 성님한테 걸리면 혓바닥 뽑혀불지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61287,얜 누군데,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61288,그정도면 이쁘지임마,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61290,anal물도 찍었더라,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61291,중고등학교때 배구했던 여자애랑 몇번 섹수했었다 응디랑 허벅지가 존나 탄탄하더라 그리고 뒷치기 하려는데 구멍이 너무 높아서 당황했었다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61293,찾아보니까 두편이 아니네 관장하는거하고 레즈물도 찍었나봄,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61295,저건 그냥 야쿠자한테 협박이라도 받은거 외엔 답이 없는데 ㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61296,이 정도는 돼야 배구선수랑 사귈수 있겠노,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61297,결혼전에 판타지임전남친이랑 하룻밤 이런거,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61298,일본인들은 ㅈㄴ 재미있겠다하루 아침에 아이돌이 av데뷔하고 운동선수가 av데뷔하고,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61299,시발년아이게 어떻게 사토치카냐 수정해라 사토다 치로,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61300,사토다 치카야 바보야,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61301,Satoda chika,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61302,응 치카야ㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61303,ㅂㅅ 음독 훈독도 모른데요,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61304,최홍만이 오버렙되노,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61305,유모잖아 ㅁㅈㅎ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61306,더 love,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61307,딱봐도 국대 커리어 ㅈ밥에 쩌리였을 듯포승주 정도급에 그정도 외모라보면 되겠나,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61308,배구선수 페티시 있다 고맙다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61309,존나 못생겨서 감흥없음,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61310,그냥 한번 경험삼아 찍은거 아니냐,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61311,경험삼아 찍은거치고는 ㅋㅋㅋ 좀 컨셉자체가 본격적이네 21에 아날에 관장에 레즈까지 폰헙에서 잠깐 봤더니 일반인이 처음찍는 AV 치고는 좀 과하다 컨셉이,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61313,아까 폰헙에서 봤는데 노모는 아님 근데 있다고해도 굳이 찾아서까지 보고 싶을 정도는 아닌거같다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61314,아 씨발 글읽다가 김연경이라는 말에 홀딱깼다 하고많은애중에 하필 그런앨 꼽냐 배구국대중에 섹시한애 있는데 조심좀해라 썅,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61315,"역시 에로배우가 최고네
운동선수랑도 하고 아이돌 출신이랑도 하고 미시랑 갓성인이랑도 하고",./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61316,운동선수사토다 치카아이돌 출신미카미 유아미시많음갓성인요즘 2001년생 2002년미성년자 의심오노 릿카,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61317,미시 몇명 추천 좀,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61318,그냥 배구나 하지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61319,품번 강호의 도리 모르냐 ㅡㅡ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61320,댓글좀봐라 ㅡㅡ 1페이지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61321,좋은 양질의 정보글늘 잘보고 있습니다스시녀는 항상 옳다 ㅇㅂ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61322,배구선수 ㅎㄷㄷ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61323,김연경이 찍는다면 난 안본다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61324,ㅋㅋㅋㅋ ㅇㅂ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61325,양효진 고예림 조송화 일본으로 보내라,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61326,유광석형님 레전드작품없냐 궁금하노 유광석형님에대해 글안쓰나,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61327,와 유니폼입을땐 그럭저럭 맛나게 보이는데 동영상에나오니까 완전 씹 아줌마네,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61328,진짜 AV 찍는년들 보통년이 아니다전세계에 지면상과 보지가 적나라하게 공개될텐데일본에서는 기본다알아보고 사까시할때 어떻게하는지 다드러날텐데,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61329,일드 살색의 감독 무라사시를 봐라 그럼 왜 저런것 찍었는지 알게된다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61330,와 무조건 애널로만 하네 부끄러움 전혀없는 진성웃음이고 항문확장기계 사용해서 벌리니까 똥국물장액정액 다 범벅됐는데 찐으로 밝게 웃고 수줍어하네,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
