,댓글,출처
44994,택배가 3500 하던가 5000 원 올랐느데씨발 문재앙 개좃색 때문에 또 올리네,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
44995,상하차도 보통 일용직 아니냐존나 들어도 할려는 사람이 있으니까 돌아가는거지자율인데 뭘더해야됨,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
44996,ㅅㅂ새캬 넌 니가 포장하구 직접 배달해 개새야,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
44997,택배비땜에 커머스 시장 양극화되겠네그래서 올해 쿠팡이 본격 택배사업도 시작한거구나커머스 택배사업 동시에 갖고 있는 사업체가 훨씬 유리하게 되겠군자체적으로 묶음배송 배송시간 인력 분배하면 다른 커머스보다 배송 퀄리티는 그대로 가져가니까 소비자들이 쏠릴수밖에 없지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
44998,머리 좋노,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
44999,진짜 저렇게 됐으면 좋겠다 ㅅㅂ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45000,에휴 이 빙신들아 여기 택배 한 게이들은 아마 내 글에 동감할거다1 상하차2 택배 분류3 까데기12시간 쉬지 않고 이거만 매일 한다고 생각해봐라 사람 ㄷ ㅣ 진다구,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45001,그럼 안하고 다른거하면되지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45002,그건 니 생각이구 이 개새야 신불자 전과자 실업자들 외국인 대학생들 다 택배한다좀 알고 댓글 달어,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45003,빚 잘 갚고 범죄 안저지르면 택배안해도 되겠네 앰창인생년아,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45004,그게 정상인데 대한민국에서 다들 너처럼 살지 못한다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45005,어쩐지 엊그제 시킨 물품이 존나게 쳐 안와서기사 오면 빠따로 맞이해주려했더니이딴게 있었나보네,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45006,전체휴무일은 언제냐 그리고 밤 10시이후에 금지하느건 나도 찬성인데 휴무일은 짜증나긴하고 근데 저 기사에는 없지만 토요일에도 택배 안되게 한다던데맞냐 휴무일있고 토요일까지 안한다는거임,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45007,택배박스 좀 집어던지지 마라배송온거 보면 맨날 박스가 찌그러져 있어,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45008,니가 가서일일 알바해봐 안던질수가 없다짜증내기전에 그일해보면안다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45009,짤이 전혀 혐오스럽지않네,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45010,나도 가끔 내가 싸익코패스인가 싶음,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45011,과잉된건 사실인데그래도 택배비용을 올리는건 아니지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45012,30분뒤에 플렉스 나가는데 단가랑 물량좀 늘려나안그래도 단가 존나 낮은데 물량 개좆도 안줌 이럴거면 부르질 말든가,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45013,아니 마켓컬리나 새벽배송은 다 사라지는거임,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45015,ㅋ정작 가장 든 일은상하차 인데ㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45016,응 쿠팡이랑 쓱다컷 컬리쓰면 됨 ㅅㄱ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45017,이제 지방충은 택배 시키지도 못하겠노,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45018,택배비 싸다는 놈들 많네 대기업 걱정해주는 착한 국민들ㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45019,이런식은 언제나 소비자만 부담시키는 결과만 가져오지ㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45020,택배비 올리는건 찬성이지만 과로사 몇명했다고 시발 국가에서 이지랄떠는꼴이 우습네 ㅋㅋㅋ난 오르는김에 곱배기로 올랐으면한다 병신련들 온라인 쇼핑좀 못하거러,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45021,전직 택배기사다 알려준다택배비가 2500원 이런거는 보통 기업체에서 한번에 집하 50100개이상씩 주는곳만 2500원에 계약 해주는거지적게 나오면 단가 조금씩 오름 이게 문제가 cj에서 2500원에 계약해버리면 한진에서 와서 2000원에 계약하자고 꼬셔버림이러면 서로 택배사끼리 경재 하는거임 그냥 정부에서 최저 택배가를 만들어 줘야함 일반인이 보내는건 5천원부터이긴 하지만편의점 가서 보내면 3천원정도 부터 시작함 정확 기억은 안나지만 개인이 편의점 가서 보내면 헐씬 싸긴함,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45022,쿠팡 슥닷컴 떼돈벌겠네 멍청한짓한듯 ㅋㅋ 예외기업이 있네 빨리빨리 나라가 미쳤다고 빠른걸 포기하겠냐,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45023,솔직 택배비 존나쌈우체국택배비용이 사제택배비용 정상임,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45024,비꼬는 거 1도 없이 지역 마트상권 올라가고 좋은 듯근데 우리동네 마트에서 소와나무치즈 100매 19000원에 팔던데인터넷엔 하나만 시키고 택배비 3천 원 내도 14000원 밖에 안 함 ㅁㅊ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45025,씨발 어차피 쿠팡은 택배업체아니어서 그대로고택배비 오른다고 소비자가 오르는걸 걱정해이븅신들은 로켓배송에 택배비녹은건 모르고 좋다고 공짜라고 처사놓고는이제와서 징징대네개븅신들 이거야말로 같은 한표라는게 쪽팔린다좆같은 정책이래도 생각 두어번 하고 징징대라 아니면 걍 돈벌던가,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45026,공산국가도 아니고 정부가 이런걸로 법제화 한다는게 문제다 차라리 택배기사및 택배업에 관련된자들을 하루 8시간 이상 일을 못하게 하면되는것을 사람을 더 충원하면 자동으로 해결될일을 저깐식으로 행정처리하니 머가리가 나쁜거다 저런 식이면 지하철도 9시에 막차 보내지 그래,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45027,8시간만 일하면 돈이 안되잖아 또 ㅋㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45028,대신에 일수 제한을 안두면 되잖냐8756시간,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45029,솔직 택배비 인상은 해야지 2500원에 몇년째 머물러 있는거냐 처우개선 안되는건 2500원에 계속 머물러서 그런게 제일 크지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45030,근데 한국의 서비스료가 지나치게 싸긴함 미국에서 서비스 써보니까 소득수준 감안해도 겁나 비싸던데 한국은 ㄹㅇ 거저임,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45031,미국같은 땅덩어리랑 좆만한 한국이랑 비교하냐 미국같은 땅덩어리면 저렇게 못해,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45032,꼭 배송 아니더라도 그냥 모든 서비스가 비싸다고 대표적으로 동네 카센터 수리 맡기는것도 가격 앰뒤고 뭘하든 팁도 사실상 의무라 마트에서 직접 사다먹는거 아니면 씀씀이 장난아님그냥 서양에서 내손말고 다른 사람 쓰는건 돈날리는거랑 동급임,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45033,외국 임금차이는,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45034,임금 생각해도 한국보다 더 비싼편임 걔넨 연방에 세금내고 주에 세금 내고하기때문에 막상 남는돈 많이없음,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45035,미국 주 하나가 한국 북한 합친거보다 큰건 알고있긴 하냐 게이야,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45036,위에도 말했지만 단순 배송얘기만 하는게 아니라 걍 사람 손가는건 다비쌈 동네 미용실카센터배관수리식당 등등미국애들이 괜 간단한건 스스로 고치고 땅파는게아님그리고 땅덩어리 작은 유럽국가 엄선해도 한국보다 소득대비 비싸,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45037,미국이 비정상이네,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45038,미국은 전세계 1위 나라인데 부동산이 비싸겠지 부동산이 비싸면 인건비도 오르는거고한국하고 비교 가능한 나라가 아닌데 한국이랑 비교를 하냐,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45039,아니 땅덩어린 크게 상관없는게 정작 미국만 국한된게 아니라 유럽도 그래ㅋㅋㅋ 오려 생활비는 유럽이 더듦 미국도 유럽 코딱지만한 나라들에 비하면 싸게 사는거,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45040,땅덩어리는 상관없음 그 가치가 상관있는거 미국은 땅도큰데 가치도 1위라 비싼거라고,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45041,그럼 유럽은 왜 그리 비싼건데ㅋㅋㅋ 걔넨 걍 일시키면 뭐든 비싼거야 가치 그런거 따지는게아니라,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45042,그 비싸단것도 얼마 안살아본 여행하는 사람들한테나 살인적인 물가인거지 시민들한테는 물가가 비싼편 전혀 아니다일 시키면 뭐든 비싸다고 당연한거 아니냐 최저임금이 없는 수준이라 시간당 2만오천원을 벌어가는데,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45043,현지인 친구랑 지내면서 쉐어 안하면 이 도시에서 월급만으론 못산다 돈 모으려면 어디 나가서 먹는걸 조심해야한다 징징거리는거 듣고살았는데 뭐요 걔넨 수리 맡기는것도 거금이라 방구석 니트도 공구 잘다룸,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45044,걔네가 뭐하는놈들인진 몰라도 걔네가 사는 생활과 하는 말들이 국가의 수준이 되는건 아니다난 통계적인 수치를 말하는데 뭔 현지인친구 ㅋㅋㅋㅋㅋ 아,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45045,응 캘리에서 멀쩡 회사생활하는 애고 그 도시 평균 이상은 번다ㅋㅋㅋ 그래도 들다 캘리뉴욕정도면 부자 아닌 이상 쉐어해야 돈모으고 스스로 만들줄은 알아야 살아남는다 10만불 벌면 3만불 세금 34만불 렌트쉐어안하면 나가고 시작이야ㅋㅋㅋ 점심 한번 만족스레 먹으면 20불 넘게 사라져있고그 통계라는거 궁금한데 함 볼까,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45046,진짜 걍 유럽 물가 만 검색해봐도 나오는것들이다 게이야httptravelviewcokrp7283httpwwwweeklyseoulnetnewsarticleViewhtmlidxno51014뭐라고 할지 궁금하네 함 말해보샘,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45047,httpsmdailiancokrnewsview764551응 스웨덴이 연봉상승률 더 낮어ㅋㅋㅋ 그리고 한국보다 압도적으로 많이 버는것도 아님 세율 최소 30퍼센트 시작이고 직업간 월급 격차 비교적 낮아서 한국의 고연봉직종으로 갈수록 가성비 떨어짐저기서 말하는 마트물가가 그나마 저렴해서주변에 낙농업도 발달되어있고 알아서 만들어먹는거다 외식으로 가면 한국보다 훨씬 돈나감,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45048,httpswwwaveragesalarysurveycomsweden미국달러로 바꾼 스웨덴 연봉인데 저정도 연봉으로 스웨덴 물가 버티려면 저 뉴스기사 나온것처럼 마트에서 해결봐야돼 가구도 조립식가구가 인기있는 이유가 완제품은 수고비 겁나 붙는다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45049,지금 니가 하는말은 우기는 수준밖에 안됨 진짜 니 말대로 물가가 개씹창이잖아 누가 사냐 말이 되는소릴 해라 최저임금이 없는건 어케 설명할거 시간당 3만원 버는데 물가 비싼건 당연한거 아닌가 그 비싸단것도 외국인인 니 입장 여행 하는 니 입장 최저시급과 물가는 비례한다 게이야,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45050,걔네가 오려 자전거는 더 잘타고다닌다 대중교통비 비싸서 자전거 애용하는건 선진국들 공통임 뭐든 비싼 이유 임금이 높으니까 그런건 맞음 근데 세율이 자비없어서 임금 더 높아도 남는건 생각만큼 그렇게 안남을수있는거야그리고 걔넨 그게 익숙하니까 그리 사는거야 그대신 워라밸은 쩔어주니까 한국처럼 들게 사느니 그냥 몸은 편하게 좀 아끼고 삶그냥 tax calculator에 저 연봉들 돌려보고나 말하자 가령 캘리에서 10만불 써넣으면 세후는 보통 6만불 안에서 왔다갔다한다스웨덴은 세율 더높다 대신 놀아도 돈나오긴하지만그리고 유럽애들중에 똑똑한애들은 미국가는 경우 겁나 많다 그게 그나마 돈버는 방법이기도 하고 취업률도 높고,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45051,내가 하고싶은말은 소득 감안해도 뭐 시키는게 한국보다 더 비싸단거임 어쨋든 소득이 한국보다 더 높은거랑 워라밸 좋은것도 사실이긴하고,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
